Kernel,gx,gy,gz,bx,by,bz,nx,ny,nz,gpuId,occupancy
1,80,2,1,20,16,2,320,320,320,0,0.950331
1,10,32,5,2,1,32,320,320,320,0,0.705222
1,1,8,20,2,320,1,320,320,320,0,0.918428
1,40,10,1,16,2,8,320,320,320,0,0.971071
1,20,1,40,4,8,4,320,320,320,0,0.899677
3,4,16,2,25,4,8,320,320,320,0,0.985451
0,2,10,32,4,8,5,320,320,320,0,0.892989
1,10,20,1,2,8,32,320,320,320,0,0.945554
1,1,20,40,8,8,2,320,320,320,0,0.913676
1,20,10,2,1,32,8,320,320,320,0,0.925835
1,1,10,320,1,4,8,320,320,320,0,0.908397
1,32,2,2,5,20,8,320,320,320,0,0.763213
1,40,4,2,4,5,16,320,320,320,0,0.486152
1,5,160,1,32,4,1,320,320,320,0,0.904399
1,1,32,4,2,16,25,320,320,320,0,0.912025
1,320,2,5,8,4,1,320,320,320,0,0.975283
1,4,10,5,64,8,1,320,320,320,0,0.917755
1,4,16,5,2,10,16,320,320,320,0,0.49151
1,5,16,5,1,16,16,320,320,320,0,0.878133
0,2,200,2,1,16,8,320,320,320,0,0.489972
1,80,4,1,1,320,1,320,320,320,0,0.913458
1,8,2,10,5,128,1,320,320,320,0,0.910687
2,8,1,80,5,2,16,320,320,320,0,0.897009
3,50,1,2,256,1,4,320,320,320,0,0.964724
1,4,40,5,2,4,16,320,320,320,0,0.491164
1,20,1,32,8,2,10,320,320,320,0,0.983965
1,8,40,1,8,4,10,320,320,320,0,0.942865
3,8,2,20,5,4,16,320,320,320,0,0.958915
1,20,1,20,32,8,1,320,320,320,0,0.920222
1,5,32,1,40,4,4,320,320,320,0,0.857211
1,1,10,16,1,128,5,320,320,320,0,0.771577
1,8,4,5,10,4,16,320,320,320,0,0.917035
1,1,2,320,1,40,4,320,320,320,0,0.763386
3,2,4,16,5,40,4,320,320,320,0,0.955402
1,1,8,16,40,5,4,320,320,320,0,0.490664
1,50,2,8,8,8,2,320,320,320,0,0.917756
1,40,4,2,8,40,1,320,320,320,0,0.955194
1,2,4,16,10,10,8,320,320,320,0,0.894348
1,25,32,2,2,2,16,320,320,320,0,0.733308
1,2,160,2,4,4,10,320,320,320,0,0.975368
1,4,1,25,4,64,4,320,320,320,0,0.946285
1,128,1,25,4,1,8,320,320,320,0,0.947304
1,5,20,1,1,64,16,320,320,320,0,0.873592
3,100,1,8,16,2,4,320,320,320,0,0.926166
1,1,8,20,4,80,2,320,320,320,0,0.488791
1,50,4,8,2,16,2,320,320,320,0,0.957335
1,16,5,4,4,4,20,320,320,320,0,0.958994
1,1,2,1600,4,8,1,320,320,320,0,0.984098
1,50,4,1,4,2,64,320,320,320,0,0.926468
1,1,80,5,1,128,2,320,320,320,0,0.975919
1,40,2,2,20,8,4,320,320,320,0,0.938348
1,4,25,2,16,16,2,320,320,320,0,0.917279
0,100,2,8,8,4,2,320,320,320,0,0.941065
3,1,100,8,16,2,4,320,320,320,0,0.763125
1,64,5,2,1,16,10,320,320,320,0,0.896847
1,2,64,5,10,1,16,320,320,320,0,0.73323
3,20,1,8,1,160,4,320,320,320,0,0.96241
3,5,40,1,64,2,4,320,320,320,0,0.940858
0,1,320,2,80,1,2,320,320,320,0,0.900052
1,128,1,1,200,1,4,320,320,320,0,0.938732
1,16,10,2,10,32,1,320,320,320,0,0.896328
1,2,1,64,20,5,8,320,320,320,0,0.733113
2,80,2,4,10,8,2,320,320,320,0,0.895128
1,2,4,20,2,320,1,320,320,320,0,0.907734
1,4,1,50,256,2,1,320,320,320,0,0.778991
1,4,50,4,2,32,2,320,320,320,0,0.909182
1,32,1,10,2,16,10,320,320,320,0,0.961126
1,1,160,5,4,2,16,320,320,320,0,0.705455
2,5,8,4,20,2,16,320,320,320,0,0.983771
3,25,8,8,2,8,4,320,320,320,0,0.763421
1,4,40,20,16,2,1,320,320,320,0,0.846865
1,1,64,5,4,8,10,320,320,320,0,0.77814
1,1,40,4,40,2,8,320,320,320,0,0.911869
1,1,20,20,1,8,32,320,320,320,0,0.491868
1,2,160,1,40,8,1,320,320,320,0,0.48847
1,5,128,1,4,10,4,320,320,320,0,0.387416
1,4,8,25,1,8,16,320,320,320,0,0.934907
2,2,50,4,64,4,1,320,320,320,0,0.856925
1,10,40,2,16,4,2,320,320,320,0,0.733058
3,4,1,400,2,1,32,320,320,320,0,0.854475
1,5,2,64,2,2,40,320,320,320,0,0.922948
1,16,5,2,1,64,10,320,320,320,0,0.486775
3,1,5,40,1,8,64,320,320,320,0,0.857025
1,40,2,8,1,10,16,320,320,320,0,0.878446
1,400,2,1,1,64,2,320,320,320,0,0.917694
1,1,5,128,4,4,10,320,320,320,0,0.972751
1,4,10,40,4,16,1,320,320,320,0,0.945011
1,5,8,8,160,1,2,320,320,320,0,0.907845
1,16,20,1,2,80,2,320,320,320,0,0.984149
1,16,20,10,1,8,4,320,320,320,0,0.462205
1,40,40,1,1,1,64,320,320,320,0,0.87358
1,8,80,1,40,1,4,320,320,320,0,0.916068
1,1,100,1,128,8,1,320,320,320,0,0.763347
1,2,1,160,10,8,4,320,320,320,0,0.985011
0,5,2,320,1,2,16,320,320,320,0,0.488811
1,16,4,5,10,2,16,320,320,320,0,0.872012
0,16,100,2,8,4,1,320,320,320,0,0.491941
1,1,800,2,4,2,8,320,320,320,0,0.940104
2,1,640,1,5,1,32,320,320,320,0,0.733581
1,80,2,5,2,16,4,320,320,320,0,0.733708
1,20,2,40,16,4,1,320,320,320,0,0.904003
1,64,2,5,4,8,5,320,320,320,0,0.913152
1,200,2,1,4,16,4,320,320,320,0,0.490655
1,5,128,1,1,16,10,320,320,320,0,0.933246
1,25,1,32,8,2,8,320,320,320,0,0.973149
1,400,2,1,64,2,1,320,320,320,0,0.857154
1,2,50,8,8,4,4,320,320,320,0,0.912515
1,1,10,16,8,20,4,320,320,320,0,0.932649
1,32,2,5,80,1,4,320,320,320,0,0.96579
0,80,8,1,160,1,1,320,320,320,0,0.851758
1,1,5,40,2,4,64,320,320,320,0,0.914801
1,20,5,1,256,2,2,320,320,320,0,0.878917
1,1,1,800,8,2,8,320,320,320,0,0.48888
1,1,1,400,4,32,2,320,320,320,0,0.712579
1,8,1,40,16,2,10,320,320,320,0,0.83953
1,8,10,20,2,1,32,320,320,320,0,0.900281
1,1,200,1,32,4,4,320,320,320,0,0.895625
1,5,20,8,32,4,1,320,320,320,0,0.898242
1,1,160,1,5,8,16,320,320,320,0,0.912652
1,2,10,16,16,2,10,320,320,320,0,0.899269
1,10,1,64,5,32,1,320,320,320,0,0.763385
1,5,128,1,4,20,2,320,320,320,0,0.898423
1,32,100,1,16,1,2,320,320,320,0,0.924597
1,1,64,2,1,50,16,320,320,320,0,0.976935
1,4,4,25,4,64,1,320,320,320,0,0.919088
1,8,2,8,8,10,10,320,320,320,0,0.906837
1,10,8,2,1,32,20,320,320,320,0,0.975213
1,10,8,2,5,8,16,320,320,320,0,0.957554
1,16,2,10,10,4,8,320,320,320,0,0.92606
1,4,20,4,4,8,10,320,320,320,0,0.913391
1,160,2,5,64,1,1,320,320,320,0,0.937938
2,4,20,8,32,1,5,320,320,320,0,0.913839
1,5,64,1,16,1,20,320,320,320,0,0.912974
0,25,4,1,64,1,16,320,320,320,0,0.893515
1,20,5,4,64,2,2,320,320,320,0,0.392518
1,10,20,2,2,16,8,320,320,320,0,0.897721
1,64,1,10,40,2,2,320,320,320,0,0.93327
1,4,20,5,4,1,64,320,320,320,0,0.950508
1,16,10,20,16,1,2,320,320,320,0,0.894644
1,100,4,4,2,2,16,320,320,320,0,0.955408
1,1,200,2,16,2,8,320,320,320,0,0.922577
0,5,80,1,1,256,1,320,320,320,0,0.948814
2,2,40,4,2,4,40,320,320,320,0,0.940708
0,1,100,16,1,4,16,320,320,320,0,0.880953
1,32,2,2,20,4,10,320,320,320,0,0.763278
1,2,5,20,2,64,4,320,320,320,0,0.707371
1,2,2,25,1,1024,1,320,320,320,0,0.966554
1,8,40,2,32,5,1,320,320,320,0,0.388761
1,8,50,2,4,8,4,320,320,320,0,0.977355
1,1,4,25,2,256,2,320,320,320,0,0.913907
1,5,32,2,160,2,1,320,320,320,0,0.954238
1,1,64,2,50,2,8,320,320,320,0,0.896177
1,1,5,64,40,8,1,320,320,320,0,0.90839
1,1,100,16,1,1,64,320,320,320,0,0.763419
1,80,5,1,32,2,4,320,320,320,0,0.894774
1,1,16,10,2,16,20,320,320,320,0,0.967041
1,2,2,40,128,1,5,320,320,320,0,0.894315
2,1,4,80,16,20,1,320,320,320,0,0.938731
1,80,1,5,128,1,2,320,320,320,0,0.895342
1,2,400,1,16,2,4,320,320,320,0,0.960721
3,25,1,32,8,4,4,320,320,320,0,0.909786
1,64,10,1,1,40,4,320,320,320,0,0.928324
1,2,2,25,16,4,16,320,320,320,0,0.875006
0,10,8,8,1,10,16,320,320,320,0,0.930537
1,2,8,8,1,32,25,320,320,320,0,0.913694
1,4,16,2,10,40,2,320,320,320,0,0.897672
1,80,2,4,1,4,40,320,320,320,0,0.907067
3,1,80,5,32,4,2,320,320,320,0,0.945639
1,2,10,32,4,40,1,320,320,320,0,0.908235
2,2,1,320,20,8,1,320,320,320,0,0.908031
1,2,4,100,4,8,4,320,320,320,0,0.919191
1,8,20,1,16,40,1,320,320,320,0,0.948377
1,8,5,20,16,1,8,320,320,320,0,0.894491
1,1,8,200,2,2,16,320,320,320,0,0.878469
1,16,200,1,1,4,8,320,320,320,0,0.389478
1,2,8,100,8,8,1,320,320,320,0,0.898337
0,4,2,16,32,5,5,320,320,320,0,0.925401
1,8,40,2,40,2,2,320,320,320,0,0.963561
1,10,5,2,32,4,8,320,320,320,0,0.907112
1,2,10,32,32,5,1,320,320,320,0,0.976061
1,16,1,10,5,32,4,320,320,320,0,0.913709
0,4,4,8,4,4,50,320,320,320,0,0.962491
1,4,32,5,16,1,10,320,320,320,0,0.926328
1,25,2,8,32,1,8,320,320,320,0,0.947785
1,16,1,8,100,8,1,320,320,320,0,0.97725
1,1,80,20,1,32,2,320,320,320,0,0.899268
1,4,4,10,2,20,16,320,320,320,0,0.93659
1,1,160,4,2,2,40,320,320,320,0,0.892428
1,5,2,32,10,4,8,320,320,320,0,0.841569
1,2,10,20,1,16,16,320,320,320,0,0.984236
1,2,20,8,8,40,1,320,320,320,0,0.952097
1,8,10,5,4,4,16,320,320,320,0,0.759536
0,4,8,4,10,16,5,320,320,320,0,0.928528
1,20,4,2,16,4,10,320,320,320,0,0.878475
1,4,1,100,16,1,16,320,320,320,0,0.907839
1,128,1,5,16,10,1,320,320,320,0,0.926298
1,1,4,25,4,16,16,320,320,320,0,0.985198
1,2,32,10,32,1,5,320,320,320,0,0.930932
1,5,40,2,1,256,1,320,320,320,0,0.912917
1,4,40,1,2,16,20,320,320,320,0,0.912717
1,4,20,20,4,2,8,320,320,320,0,0.485264
1,80,4,1,16,4,5,320,320,320,0,0.908004
1,16,8,1,20,40,1,320,320,320,0,0.912324
1,5,4,160,1,1,32,320,320,320,0,0.898038
1,640,1,1,1,32,5,320,320,320,0,0.898978
3,4,80,5,1,2,32,320,320,320,0,0.941024
1,100,1,2,1,8,64,320,320,320,0,0.937128
1,1,1,320,2,4,40,320,320,320,0,0.945489
1,4,40,20,16,1,2,320,320,320,0,0.899451
3,5,2,64,80,1,2,320,320,320,0,0.914649
1,4,5,160,16,2,1,320,320,320,0,0.959545
1,4,20,2,5,128,1,320,320,320,0,0.965217
1,1,64,5,8,20,2,320,320,320,0,0.85301
1,5,16,8,2,40,2,320,320,320,0,0.895617
1,100,1,1,8,8,16,320,320,320,0,0.971088
1,8,1,400,2,2,8,320,320,320,0,0.878527
1,2,400,1,2,4,16,320,320,320,0,0.980514
2,10,16,4,8,4,5,320,320,320,0,0.890564
1,20,1,10,16,16,2,320,320,320,0,0.962426
2,2,1,320,2,16,5,320,320,320,0,0.92612
1,32,1,25,4,8,4,320,320,320,0,0.913578
1,1,20,20,1,4,64,320,320,320,0,0.926441
1,5,16,20,16,2,2,320,320,320,0,0.984465
3,5,16,2,5,4,32,320,320,320,0,0.87823
0,800,1,2,2,2,16,320,320,320,0,0.856889
2,10,20,1,1,256,2,320,320,320,0,0.900242
1,4,8,5,64,5,2,320,320,320,0,0.950752
1,1,2,64,1,25,32,320,320,320,0,0.910482
1,1,25,16,2,2,64,320,320,320,0,0.910372
1,640,1,5,4,8,1,320,320,320,0,0.913456
2,10,320,1,8,1,4,320,320,320,0,0.933405
1,20,8,1,8,16,5,320,320,320,0,0.857022
1,2,25,2,8,8,16,320,320,320,0,0.908934
3,1,80,5,8,8,4,320,320,320,0,0.914537
3,1,16,8,10,80,1,320,320,320,0,0.898542
1,200,1,1,2,32,8,320,320,320,0,0.927791
1,800,1,2,16,1,4,320,320,320,0,0.91356
1,16,1,50,2,32,2,320,320,320,0,0.903323
0,1,50,8,16,1,16,320,320,320,0,0.896466
1,4,10,4,8,5,16,320,320,320,0,0.913463
1,400,1,8,16,1,2,320,320,320,0,0.764162
1,8,2,25,8,4,8,320,320,320,0,0.952861
1,5,20,4,16,4,4,320,320,320,0,0.913033
1,20,5,2,8,64,1,320,320,320,0,0.491895
1,80,2,1,16,40,1,320,320,320,0,0.89759
1,1,10,10,1,1024,1,320,320,320,0,0.980893
1,5,1,80,32,8,1,320,320,320,0,0.895962
1,2,40,2,2,80,4,320,320,320,0,0.953554
1,10,2,20,1,256,1,320,320,320,0,0.900637
1,16,4,2,1,400,2,320,320,320,0,0.843019
1,32,2,10,2,2,40,320,320,320,0,0.857128
3,4,4,8,4,100,2,320,320,320,0,0.763459
2,2,10,32,10,4,4,320,320,320,0,0.857425
1,8,2,25,2,16,8,320,320,320,0,0.929921
1,400,1,4,4,2,8,320,320,320,0,0.856893
1,5,2,64,2,5,16,320,320,320,0,0.910928
1,32,1,50,4,16,1,320,320,320,0,0.941127
1,4,8,10,2,160,1,320,320,320,0,0.491005
3,8,8,2,8,50,2,320,320,320,0,0.90999
3,20,4,5,2,128,1,320,320,320,0,0.90897
2,80,2,4,5,8,4,320,320,320,0,0.83828
1,4,10,8,40,2,4,320,320,320,0,0.898617
0,50,16,2,2,32,1,320,320,320,0,0.940978
1,2,40,4,5,8,8,320,320,320,0,0.904979
2,5,32,1,10,32,2,320,320,320,0,0.771264
1,1,2,100,4,128,1,320,320,320,0,0.903217
1,2,50,2,16,32,1,320,320,320,0,0.912894
0,2,10,5,8,4,32,320,320,320,0,0.903142
1,2,1,64,50,2,8,320,320,320,0,0.763423
0,1,160,5,2,4,16,320,320,320,0,0.976286
2,25,32,4,4,1,8,320,320,320,0,0.873229
0,200,4,2,4,16,1,320,320,320,0,0.930008
1,4,8,10,1,20,16,320,320,320,0,0.491767
1,1,5,640,4,1,8,320,320,320,0,0.925215
1,10,32,10,1,8,4,320,320,320,0,0.933043
0,40,20,4,4,2,4,320,320,320,0,0.89975
1,20,10,4,8,16,1,320,320,320,0,0.939081
0,4,2,20,4,160,1,320,320,320,0,0.925359
3,2,64,1,160,5,1,320,320,320,0,0.978383
0,2,5,16,20,1,32,320,320,320,0,0.843903
1,1,320,1,1,160,2,320,320,320,0,0.93575
1,8,50,8,4,2,4,320,320,320,0,0.908971
3,8,2,10,2,160,2,320,320,320,0,0.971179
3,4,25,2,4,128,1,320,320,320,0,0.913831
1,8,10,2,128,1,5,320,320,320,0,0.490541
1,200,1,1,16,16,2,320,320,320,0,0.906348
1,5,10,16,2,8,8,320,320,320,0,0.961773
1,5,2,64,2,8,10,320,320,320,0,0.878474
1,10,20,1,4,8,16,320,320,320,0,0.950064
3,8,25,16,1,1,32,320,320,320,0,0.94227
3,2,5,32,64,1,5,320,320,320,0,0.894867
3,1,25,32,32,1,4,320,320,320,0,0.732037
1,5,5,4,1,512,2,320,320,320,0,0.978671
1,16,100,2,2,4,4,320,320,320,0,0.763308
0,1,200,2,8,4,8,320,320,320,0,0.900619
1,2,16,100,1,2,16,320,320,320,0,0.902927
1,1600,1,1,16,2,2,320,320,320,0,0.903103
3,8,8,2,2,50,8,320,320,320,0,0.944146
3,16,4,2,2,100,4,320,320,320,0,0.960839
1,5,4,16,32,5,2,320,320,320,0,0.971618
1,1,320,10,8,4,1,320,320,320,0,0.874285
1,1,32,25,1,128,1,320,320,320,0,0.916824
1,1,10,10,32,16,2,320,320,320,0,0.856992
3,2,1,50,4,4,64,320,320,320,0,0.926339
1,8,1,20,40,2,8,320,320,320,0,0.977467
1,10,2,80,8,1,8,320,320,320,0,0.881371
1,5,20,1,2,64,8,320,320,320,0,0.973815
0,10,8,2,64,10,1,320,320,320,0,0.964722
3,10,20,1,16,32,1,320,320,320,0,0.897835
1,2,8,200,1,8,4,320,320,320,0,0.951612
0,32,4,1,20,1,40,320,320,320,0,0.911045
0,64,1,5,2,40,4,320,320,320,0,0.978423
1,80,8,1,10,2,8,320,320,320,0,0.899584
1,2,160,2,32,5,1,320,320,320,0,0.926273
1,16,20,1,16,20,1,320,320,320,0,0.909902
1,8,5,4,32,10,2,320,320,320,0,0.900068
1,40,8,2,10,2,8,320,320,320,0,0.959011
1,16,1,8,8,10,10,320,320,320,0,0.910384
1,4,1,160,1,40,4,320,320,320,0,0.488827
1,40,4,10,8,4,2,320,320,320,0,0.763334
1,20,10,1,1,512,1,320,320,320,0,0.90972
1,20,2,4,160,2,2,320,320,320,0,0.968528
2,8,200,1,4,8,2,320,320,320,0,0.926021
3,5,5,64,1,2,32,320,320,320,0,0.906153
2,1,32,100,1,4,8,320,320,320,0,0.89997
1,5,4,5,64,8,2,320,320,320,0,0.897506
1,1,800,1,8,4,4,320,320,320,0,0.76321
1,4,8,5,4,80,2,320,320,320,0,0.944131
1,5,4,8,2,20,16,320,320,320,0,0.926475
1,8,100,1,16,8,1,320,320,320,0,0.893739
1,10,4,4,2,40,8,320,320,320,0,0.932628
1,16,5,4,160,1,2,320,320,320,0,0.907551
1,2,20,4,4,8,20,320,320,320,0,0.913702
2,10,8,2,1,320,2,320,320,320,0,0.893951
1,64,2,5,8,5,4,320,320,320,0,0.763431
0,1,400,8,8,2,2,320,320,320,0,0.896901
1,16,5,4,8,4,10,320,320,320,0,0.910839
1,4,8,50,4,16,1,320,320,320,0,0.91312
1,10,8,5,8,4,8,320,320,320,0,0.949568
1,8,1,80,1,40,4,320,320,320,0,0.905105
1,2,1,200,1,64,4,320,320,320,0,0.896845
1,128,5,1,1,20,8,320,320,320,0,0.910855
1,100,1,8,8,2,8,320,320,320,0,0.92359
1,128,5,1,1,4,40,320,320,320,0,0.835447
1,2,100,8,2,16,2,320,320,320,0,0.493179
0,25,4,2,16,4,8,320,320,320,0,0.898733
1,8,1,16,10,2,40,320,320,320,0,0.914084
0,1,128,1,200,1,4,320,320,320,0,0.957507
1,10,5,2,4,128,2,320,320,320,0,0.951453
0,80,40,1,16,1,2,320,320,320,0,0.912909
1,2,4,25,8,16,4,320,320,320,0,0.76321
1,32,1,5,5,8,16,320,320,320,0,0.952871
1,8,50,1,4,64,1,320,320,320,0,0.987906
1,2,160,2,40,2,2,320,320,320,0,0.901401
3,16,5,10,64,2,1,320,320,320,0,0.973083
1,2,1,64,100,4,2,320,320,320,0,0.926371
3,10,10,4,16,16,1,320,320,320,0,0.487571
1,10,10,4,1,4,64,320,320,320,0,0.958611
3,1,100,4,16,2,8,320,320,320,0,0.931288
1,1,400,4,1,8,8,320,320,320,0,0.763313
1,1,40,16,10,16,1,320,320,320,0,0.89936
1,1,16,20,8,5,8,320,320,320,0,0.763236
2,4,8,20,2,8,10,320,320,320,0,0.985002
1,200,1,8,8,4,2,320,320,320,0,0.938173
3,4,1,80,5,2,32,320,320,320,0,0.983721
1,50,8,2,4,1,32,320,320,320,0,0.9
3,8,5,40,64,1,1,320,320,320,0,0.913004
1,2,160,1,5,8,8,320,320,320,0,0.76331
1,640,1,1,2,10,8,320,320,320,0,0.928569
1,80,10,1,2,32,2,320,320,320,0,0.490391
1,8,8,5,8,20,2,320,320,320,0,0.91316
1,5,128,1,160,1,1,320,320,320,0,0.928544
1,5,1,64,32,5,2,320,320,320,0,0.898358
1,10,2,20,8,16,2,320,320,320,0,0.490545
3,5,4,20,16,1,16,320,320,320,0,0.928202
3,25,8,1,32,16,1,320,320,320,0,0.962857
0,16,50,4,16,1,2,320,320,320,0,0.941873
1,40,16,1,16,10,1,320,320,320,0,0.897077
1,2,8,10,10,64,1,320,320,320,0,0.931166
1,8,25,2,32,2,4,320,320,320,0,0.763354
1,5,4,16,10,4,8,320,320,320,0,0.899835
1,2,1,50,2,16,32,320,320,320,0,0.937048
1,1,80,4,40,2,4,320,320,320,0,0.917634
1,5,8,10,64,2,2,320,320,320,0,0.925919
1,2,20,4,40,4,4,320,320,320,0,0.894171
1,25,2,8,2,32,4,320,320,320,0,0.913202
1,4,1,25,8,4,32,320,320,320,0,0.944673
1,2,20,20,64,2,1,320,320,320,0,0.922574
0,10,5,2,64,16,1,320,320,320,0,0.842924
0,2,4,40,5,8,8,320,320,320,0,0.894736
1,2,50,2,32,4,4,320,320,320,0,0.917531
1,20,4,10,1,2,64,320,320,320,0,0.926207
0,2,800,1,2,8,4,320,320,320,0,0.98367
1,1,40,40,4,16,1,320,320,320,0,0.985212
3,40,1,5,64,8,1,320,320,320,0,0.766933
1,10,1,16,10,8,8,320,320,320,0,0.943938
1,5,5,8,2,64,4,320,320,320,0,0.941694
1,1,64,25,8,8,1,320,320,320,0,0.491292
1,1,32,5,80,8,1,320,320,320,0,0.903599
1,5,16,2,40,2,8,320,320,320,0,0.856775
1,25,64,2,4,8,1,320,320,320,0,0.91099
1,8,40,1,20,2,8,320,320,320,0,0.926276
3,1,20,80,2,8,4,320,320,320,0,0.763378
1,4,20,4,1,80,4,320,320,320,0,0.909255
1,1,100,8,128,1,1,320,320,320,0,0.897951
1,1,32,25,8,2,8,320,320,320,0,0.9083
1,5,10,32,16,4,1,320,320,320,0,0.84726
1,80,1,8,40,2,2,320,320,320,0,0.857684
1,5,32,2,2,5,32,320,320,320,0,0.948772
1,10,5,8,16,16,1,320,320,320,0,0.87727
1,50,1,2,32,4,8,320,320,320,0,0.978654
1,10,4,16,10,16,1,320,320,320,0,0.901165
1,10,10,2,128,4,1,320,320,320,0,0.923421
3,4,2,25,2,4,64,320,320,320,0,0.911254
1,5,1,40,2,32,8,320,320,320,0,0.913137
0,5,1,20,128,2,4,320,320,320,0,0.947056
1,100,4,1,4,4,16,320,320,320,0,0.909373
2,64,1,10,32,1,5,320,320,320,0,0.957213
1,2,20,4,20,8,4,320,320,320,0,0.763412
1,40,1,4,10,32,2,320,320,320,0,0.965274
1,1,100,2,128,1,4,320,320,320,0,0.896062
3,2,1,320,20,8,1,320,320,320,0,0.989097
3,4,2,20,16,10,4,320,320,320,0,0.939472
1,1,8,20,16,4,10,320,320,320,0,0.89439
1,80,5,1,16,4,4,320,320,320,0,0.763113
1,20,2,8,64,5,1,320,320,320,0,0.912721
1,4,1,80,32,1,10,320,320,320,0,0.930799
1,1,1,1600,2,1,32,320,320,320,0,0.949837
3,10,16,1,8,10,8,320,320,320,0,0.899474
1,10,1,32,320,1,1,320,320,320,0,0.878196
1,10,8,2,10,32,2,320,320,320,0,0.917167
1,8,5,16,10,4,4,320,320,320,0,0.97645
1,5,40,8,1,4,16,320,320,320,0,0.913566
1,80,2,2,10,16,2,320,320,320,0,0.708895
1,32,10,2,16,5,2,320,320,320,0,0.896316
1,1,20,32,4,40,1,320,320,320,0,0.940963
1,32,1,5,10,32,2,320,320,320,0,0.980847
0,20,80,1,1,32,2,320,320,320,0,0.913733
1,10,4,10,2,32,4,320,320,320,0,0.763389
1,5,8,4,5,4,32,320,320,320,0,0.733602
1,100,16,2,1,16,2,320,320,320,0,0.904586
1,20,1,32,32,1,5,320,320,320,0,0.952513
1,50,1,4,16,32,1,320,320,320,0,0.942708
1,10,32,2,8,1,20,320,320,320,0,0.94074
1,20,1,20,1,64,4,320,320,320,0,0.902368
1,40,1,16,5,8,4,320,320,320,0,0.903236
0,2,20,20,8,1,16,320,320,320,0,0.908227
3,10,8,2,16,10,4,320,320,320,0,0.942981
1,2,8,8,2,50,8,320,320,320,0,0.948396
3,10,1,16,32,4,5,320,320,320,0,0.900103
1,4,5,40,32,2,2,320,320,320,0,0.491546
3,5,4,8,10,64,1,320,320,320,0,0.489587
1,1,1,320,32,5,2,320,320,320,0,0.490174
1,1,1600,1,4,8,2,320,320,320,0,0.927274
1,5,5,128,1,32,1,320,320,320,0,0.844868
1,1,8,40,10,32,1,320,320,320,0,0.897711
1,2,32,5,160,2,1,320,320,320,0,0.914302
0,5,1,64,4,16,5,320,320,320,0,0.904439
1,16,20,2,40,1,4,320,320,320,0,0.76337
1,1,16,100,4,2,8,320,320,320,0,0.48944
2,5,2,64,1,16,10,320,320,320,0,0.77626
1,1,8,20,10,2,32,320,320,320,0,0.926466
0,16,100,1,8,8,1,320,320,320,0,0.908617
1,5,2,64,1,20,8,320,320,320,0,0.763518
1,800,2,1,32,2,1,320,320,320,0,0.913129
1,1,40,4,10,16,4,320,320,320,0,0.490031
1,5,16,8,40,1,4,320,320,320,0,0.897122
1,4,2,16,2,25,16,320,320,320,0,0.491399
1,1,10,20,512,1,1,320,320,320,0,0.926897
2,1,5,320,4,16,1,320,320,320,0,0.932956
3,10,32,1,2,4,40,320,320,320,0,0.973327
1,4,16,50,1,2,16,320,320,320,0,0.925203
1,1,4,200,1,128,1,320,320,320,0,0.894832
1,40,10,2,4,32,1,320,320,320,0,0.847768
1,8,8,10,16,1,10,320,320,320,0,0.91284
1,160,10,1,8,4,2,320,320,320,0,0.763337
1,10,1,16,1,128,5,320,320,320,0,0.944597
1,8,1,25,16,1,32,320,320,320,0,0.909111
0,40,4,2,2,4,40,320,320,320,0,0.954795
1,80,20,1,32,2,1,320,320,320,0,0.487111
1,5,16,4,4,20,4,320,320,320,0,0.8733
1,1,2,100,2,256,1,320,320,320,0,0.901242
1,32,5,1,80,8,1,320,320,320,0,0.902878
1,1,80,40,2,2,8,320,320,320,0,0.933378
3,160,10,1,1,16,4,320,320,320,0,0.904698
1,4,1,100,256,1,1,320,320,320,0,0.912939
3,1,10,20,1,16,32,320,320,320,0,0.388255
1,25,8,2,2,4,32,320,320,320,0,0.95307
1,16,2,25,32,1,4,320,320,320,0,0.840243
1,2,2,160,1,8,20,320,320,320,0,0.856815
3,8,8,2,16,2,25,320,320,320,0,0.768913
1,10,10,8,128,1,1,320,320,320,0,0.901495
1,5,20,2,128,2,2,320,320,320,0,0.965875
1,4,32,1,5,16,10,320,320,320,0,0.488845
1,2,80,2,16,10,2,320,320,320,0,0.898189
1,20,2,8,2,40,4,320,320,320,0,0.948795
1,1,4,160,1,160,1,320,320,320,0,0.899231
1,25,8,4,4,1,32,320,320,320,0,0.914407
1,20,1,20,2,4,32,320,320,320,0,0.844181
1,400,1,1,8,8,4,320,320,320,0,0.763245
1,20,8,4,160,1,1,320,320,320,0,0.910049
3,4,80,1,20,8,2,320,320,320,0,0.7634
3,20,8,5,64,2,1,320,320,320,0,0.894145
3,2,10,8,40,2,8,320,320,320,0,0.918532
1,80,1,2,64,5,2,320,320,320,0,0.83694
2,1,100,1,8,16,8,320,320,320,0,0.491255
1,5,2,10,4,64,4,320,320,320,0,0.875934
0,2,10,20,2,2,64,320,320,320,0,0.947873
1,10,2,5,4,128,2,320,320,320,0,0.913307
1,25,4,1,8,4,32,320,320,320,0,0.895959
1,5,16,4,32,2,5,320,320,320,0,0.929933
1,10,4,10,8,4,8,320,320,320,0,0.898734
1,10,32,1,10,2,16,320,320,320,0,0.909328
1,4,50,1,16,16,2,320,320,320,0,0.954434
1,1,8,40,32,10,1,320,320,320,0,0.906465
1,20,4,2,32,5,4,320,320,320,0,0.763336
