Kernel,gx,gy,gz,bx,by,bz,n,gpuId,occupancy
0,8,64,1,4,8,8,131072,0,0.49167
0,4,512,1,32,1,2,131072,0,0.249021
0,16,1,128,2,2,16,131072,0,0.249479
0,16,32,4,64,1,1,131072,0,0.491175
0,2,128,8,2,32,1,131072,0,0.493619
0,8,2,16,8,4,16,131072,0,0.484798
0,1,4,64,2,256,1,131072,0,0.24974
0,64,4,4,16,8,1,131072,0,0.249769
0,1,4,512,16,4,1,131072,0,0.492054
0,8,4,16,4,2,32,131072,0,0.249885
0,8,1,16,1,1024,1,131072,0,0.492394
0,32,1,4,1,256,4,131072,0,0.249658
0,64,1,4,16,2,16,131072,0,0.2498
0,1,2,64,64,4,4,131072,0,0.248996
0,4,256,4,1,16,2,131072,0,0.492824
0,1,2,128,16,16,2,131072,0,0.249625
0,512,1,1,128,1,2,131072,0,0.492647
0,32,2,8,1,256,1,131072,0,0.493615
0,512,1,4,4,2,8,131072,0,0.494017
0,1,2,64,16,4,16,131072,0,0.482767
0,2,64,1,2,128,4,131072,0,0.493409
0,1,8,128,64,1,2,131072,0,0.249655
0,8,8,4,4,128,1,131072,0,0.489126
0,1,1,512,8,1,32,131072,0,0.493211
0,1,32,4,2,512,1,131072,0,0.249795
0,2,32,4,64,8,1,131072,0,0.492823
0,64,2,16,2,32,1,131072,0,0.24974
0,4,4,64,1,2,64,131072,0,0.249776
0,8,32,16,1,16,2,131072,0,0.249829
0,256,2,8,1,16,2,131072,0,0.24971
0,1,4,128,4,32,2,131072,0,0.24979
0,2,16,8,64,8,1,131072,0,0.481898
0,1,8,64,8,2,16,131072,0,0.249943
0,2048,1,1,16,4,1,131072,0,0.492855
0,8,32,1,8,1,64,131072,0,0.249811
0,2,64,2,32,4,4,131072,0,0.494117
0,2,64,2,32,8,2,131072,0,0.249831
0,2,256,4,4,16,1,131072,0,0.249763
0,1,16,256,1,8,4,131072,0,0.495665
0,8,64,2,4,8,4,131072,0,0.492034
0,32,4,2,4,64,2,131072,0,0.492708
0,32,2,32,4,16,1,131072,0,0.249684
0,2,64,2,16,16,2,131072,0,0.491772
0,4,4,32,2,128,1,131072,0,0.489514
0,2,16,32,4,16,2,131072,0,0.486108
0,1,16,16,32,16,1,131072,0,0.493166
0,2,4,256,4,4,4,131072,0,0.249769
0,4,8,32,8,4,4,131072,0,0.48549
0,2,256,4,64,1,1,131072,0,0.486415
0,1,512,2,2,32,2,131072,0,0.249719
0,4,2,16,256,4,1,131072,0,0.492398
0,4,2,32,1,64,8,131072,0,0.249809
0,128,4,8,16,2,1,131072,0,0.249855
0,8,2,8,32,16,2,131072,0,0.493552
0,2,32,8,1,256,1,131072,0,0.249762
0,32,8,4,1,128,1,131072,0,0.249795
0,2,1,2048,1,1,32,131072,0,0.492862
0,128,2,4,16,8,1,131072,0,0.249794
0,16,32,4,32,1,2,131072,0,0.249789
0,2,1024,2,32,1,1,131072,0,0.493424
0,8,512,1,32,1,1,131072,0,0.49139
0,64,16,4,16,2,1,131072,0,0.492359
0,16,8,1,2,32,16,131072,0,0.249728
0,2,32,32,64,1,1,131072,0,0.248897
0,64,4,2,4,64,1,131072,0,0.249686
0,1,128,2,8,16,4,131072,0,0.248963
0,4,8,32,16,2,4,131072,0,0.249716
0,4,64,2,4,16,4,131072,0,0.249773
0,32,64,2,8,4,1,131072,0,0.249777
0,32,8,2,2,32,4,131072,0,0.492344
0,32,4,8,4,2,16,131072,0,0.249738
0,1,1,4096,2,16,1,131072,0,0.249964
0,1,32,4,32,4,8,131072,0,0.24994
0,8,128,1,4,1,32,131072,0,0.49017
0,512,1,1,4,8,8,131072,0,0.249694
0,16,8,4,32,2,4,131072,0,0.249791
0,8,4,8,16,2,16,131072,0,0.249766
0,8,1,16,32,32,1,131072,0,0.49384
0,16,64,2,8,4,2,131072,0,0.249968
0,4,4,8,2,512,1,131072,0,0.249824
0,16,8,2,1,16,32,131072,0,0.493337
0,8,2,16,32,8,2,131072,0,0.24974
0,8,2,32,16,16,1,131072,0,0.249661
0,128,4,4,2,16,2,131072,0,0.48936
0,16,1,64,2,2,32,131072,0,0.490849
0,8,32,1,64,8,1,131072,0,0.249782
0,8,64,2,128,1,1,131072,0,0.249774
0,32,2,32,2,1,32,131072,0,0.491083
0,4,32,32,1,2,16,131072,0,0.249807
0,32,16,8,16,1,2,131072,0,0.493002
0,32,1,4,2,256,2,131072,0,0.249963
0,64,16,1,2,64,1,131072,0,0.495062
0,1,1,1024,64,1,2,131072,0,0.249952
0,64,1,64,1,2,16,131072,0,0.249765
0,8,4,16,1,8,32,131072,0,0.249717
0,8,2,8,32,8,4,131072,0,0.495656
0,4,8,4,32,4,8,131072,0,0.481501
0,1,256,8,16,4,1,131072,0,0.484776
0,2,2,256,32,4,1,131072,0,0.249737
0,32,8,8,1,64,1,131072,0,0.249818
0,256,1,8,4,2,8,131072,0,0.24974
0,16,8,4,32,4,2,131072,0,0.491303
0,32,1,4,4,256,1,131072,0,0.249812
0,1,64,2,1,32,32,131072,0,0.492293
0,1,256,1,1,32,16,131072,0,0.491899
0,2,4,512,4,4,2,131072,0,0.493298
0,64,1,4,8,4,16,131072,0,0.248913
0,64,1,2,64,8,2,131072,0,0.473548
0,2,16,8,4,32,4,131072,0,0.493404
0,64,1,32,2,32,1,131072,0,0.248649
0,2,16,128,32,1,1,131072,0,0.49292
0,16,8,8,128,1,1,131072,0,0.249067
0,2048,1,2,1,1,32,131072,0,0.495174
0,8,2,16,256,1,2,131072,0,0.49393
0,2,64,4,2,2,64,131072,0,0.494799
0,2,4,32,512,1,1,131072,0,0.493376
0,1,128,2,16,4,8,131072,0,0.249822
0,1,1,4096,16,2,1,131072,0,0.490111
0,8,8,8,16,2,8,131072,0,0.494456
0,512,1,4,4,1,16,131072,0,0.24984
0,4,16,8,16,4,4,131072,0,0.493521
0,1,64,8,8,16,2,131072,0,0.49285
0,1,1,128,1,64,16,131072,0,0.48166
0,1,128,8,64,2,1,131072,0,0.482066
0,32,4,8,4,1,32,131072,0,0.493947
0,128,8,2,2,8,4,131072,0,0.249681
0,256,4,1,32,2,2,131072,0,0.490962
0,64,1,32,8,2,4,131072,0,0.494959
0,64,32,1,2,8,4,131072,0,0.493453
0,128,1,32,2,2,8,131072,0,0.249831
0,128,8,1,32,1,4,131072,0,0.249775
0,64,2,4,1,256,1,131072,0,0.494488
0,4,2,128,64,1,2,131072,0,0.48508
0,8,64,2,8,8,2,131072,0,0.249933
0,2,1024,1,64,1,1,131072,0,0.488996
0,8,16,8,2,4,16,131072,0,0.249596
0,16,256,1,2,2,8,131072,0,0.49337
0,1,256,8,1,4,16,131072,0,0.249776
0,256,1,2,8,8,4,131072,0,0.482282
0,64,1,8,64,1,4,131072,0,0.249771
0,1,64,64,2,16,1,131072,0,0.4922
0,4,1,64,32,2,8,131072,0,0.482409
0,2,64,16,1,1,64,131072,0,0.249723
0,8,4,128,8,2,2,131072,0,0.249298
0,4,1,128,2,4,32,131072,0,0.493098
0,32,4,2,1,16,32,131072,0,0.491211
0,4,64,8,1,32,2,131072,0,0.249845
0,16,32,2,2,64,1,131072,0,0.249595
0,1,1,128,8,64,2,131072,0,0.249753
0,8,512,1,8,2,2,131072,0,0.491286
0,1,512,2,2,64,1,131072,0,0.48099
0,8,64,1,16,4,4,131072,0,0.492023
0,128,4,1,2,4,32,131072,0,0.481214
0,2,64,16,2,8,4,131072,0,0.249972
0,32,32,4,2,8,2,131072,0,0.491739
0,64,4,1,8,32,2,131072,0,0.249823
0,64,2,4,2,8,16,131072,0,0.493076
0,8,2,256,2,4,4,131072,0,0.492244
0,8,32,4,8,4,4,131072,0,0.495649
0,8,16,16,2,8,4,131072,0,0.490499
0,2,2,32,128,8,1,131072,0,0.494122
0,8,32,4,2,64,1,131072,0,0.485369
0,1,16,32,2,128,1,131072,0,0.24933
0,128,4,1,1,4,64,131072,0,0.493181
0,2,32,2,512,2,1,131072,0,0.492206
0,16,64,2,1,32,2,131072,0,0.49215
0,256,2,1,16,4,4,131072,0,0.493781
0,8,1,512,2,16,1,131072,0,0.249824
0,1,1,1024,2,32,2,131072,0,0.493023
0,16,4,16,1,64,2,131072,0,0.49428
0,2,64,4,64,1,4,131072,0,0.491517
0,64,1,64,4,8,1,131072,0,0.483061
0,8,2,16,1,32,16,131072,0,0.249967
0,32,1,32,8,2,8,131072,0,0.492963
0,1,128,2,4,128,1,131072,0,0.249822
0,64,1,2,8,4,32,131072,0,0.249804
0,1,4,512,16,1,4,131072,0,0.249822
0,4,8,64,4,4,4,131072,0,0.249749
0,512,8,1,2,1,16,131072,0,0.249774
0,64,8,1,8,16,2,131072,0,0.249906
0,64,1,32,4,8,2,131072,0,0.491384
0,2,128,8,32,1,2,131072,0,0.249865
0,32,1,8,1,128,4,131072,0,0.491004
0,16,1,128,16,4,1,131072,0,0.483888
0,2,128,1,1,512,1,131072,0,0.24981
0,2,1,128,512,1,1,131072,0,0.249798
0,128,1,16,2,1,32,131072,0,0.249698
0,4,1,128,16,1,16,131072,0,0.491433
0,2,4,32,8,8,8,131072,0,0.249848
0,4,128,1,16,2,8,131072,0,0.490386
0,4,64,4,2,2,32,131072,0,0.249179
0,4,2,64,8,2,16,131072,0,0.491189
0,32,2,8,2,128,1,131072,0,0.486395
0,4,64,1,32,2,8,131072,0,0.481077
0,1,256,16,2,4,4,131072,0,0.24988
0,4,128,4,8,2,4,131072,0,0.491082
0,1,4,32,1,32,32,131072,0,0.492825
0,128,1,16,2,32,1,131072,0,0.249778
0,64,4,16,4,4,2,131072,0,0.490419
0,32,4,2,2,256,1,131072,0,0.484795
0,256,1,1,8,1,64,131072,0,0.491029
0,1,1,1024,4,32,1,131072,0,0.489835
0,64,4,1,16,8,4,131072,0,0.249798
0,8,8,2,128,2,4,131072,0,0.493955
0,16,16,4,16,2,4,131072,0,0.492223
0,1,256,2,1,4,64,131072,0,0.485526
0,4,4,256,1,1,32,131072,0,0.248929
0,2,8,32,4,1,64,131072,0,0.492424
0,16,1,64,2,64,1,131072,0,0.249958
0,1,1,512,64,4,1,131072,0,0.494076
0,16,16,1,2,128,2,131072,0,0.489799
0,4,512,2,2,16,1,131072,0,0.490107
0,2,1,64,512,1,2,131072,0,0.249817
0,1,4,64,1,8,64,131072,0,0.493739
0,16,8,4,1,16,16,131072,0,0.492588
0,4,2,16,256,1,4,131072,0,0.492047
0,2,4,64,64,1,4,131072,0,0.249814
0,256,4,1,1,8,16,131072,0,0.494262
0,1,512,4,2,1,32,131072,0,0.492489
0,64,1,4,4,128,1,131072,0,0.249474
0,2,1,256,4,8,8,131072,0,0.492058
0,1,512,2,1,8,16,131072,0,0.491071
0,2,128,4,4,16,2,131072,0,0.249751
0,2,128,2,4,16,4,131072,0,0.249774
0,64,4,8,2,32,1,131072,0,0.248611
0,4,8,8,32,1,16,131072,0,0.2498
0,1,1,256,16,32,1,131072,0,0.491033
0,1,1,512,1,16,16,131072,0,0.249726
0,8,16,4,16,4,4,131072,0,0.249747
0,8,32,8,1,8,8,131072,0,0.493523
0,2,1,2048,8,4,1,131072,0,0.493677
0,16,4,4,512,1,1,131072,0,0.249183
0,8,32,8,16,2,2,131072,0,0.491974
0,512,8,1,8,4,1,131072,0,0.249836
0,256,2,2,4,4,8,131072,0,0.480496
0,1,16,256,2,4,4,131072,0,0.249966
0,64,4,8,4,2,8,131072,0,0.249689
0,128,4,4,16,2,2,131072,0,0.249684
0,16,2,16,128,2,1,131072,0,0.49402
0,512,2,1,2,16,4,131072,0,0.24982
0,32,32,1,1,4,32,131072,0,0.249862
0,2,64,4,16,2,8,131072,0,0.494672
0,32,2,32,1,2,32,131072,0,0.491014
0,4,256,2,8,4,2,131072,0,0.491957
0,64,4,1,4,2,64,131072,0,0.492386
0,16,64,1,4,32,1,131072,0,0.488877
0,32,16,2,16,4,2,131072,0,0.249778
0,4,16,4,4,16,8,131072,0,0.487614
0,8,8,2,64,16,1,131072,0,0.490851
0,1,4,32,4,32,8,131072,0,0.491857
0,256,2,8,8,2,2,131072,0,0.494025
0,1,64,4,8,64,1,131072,0,0.491659
0,32,64,1,16,2,2,131072,0,0.249769
0,512,4,2,2,16,1,131072,0,0.49207
0,16,4,2,256,4,1,131072,0,0.492585
0,1,4096,1,8,1,4,131072,0,0.249789
0,2,1,64,512,2,1,131072,0,0.249231
0,256,1,16,2,1,16,131072,0,0.249843
0,4,32,32,1,4,8,131072,0,0.249725
0,32,4,8,1,8,16,131072,0,0.249971
0,4,32,2,1,16,32,131072,0,0.24976
0,16,8,4,32,1,8,131072,0,0.249745
0,2,4,32,2,4,64,131072,0,0.491714
0,8,32,8,2,16,2,131072,0,0.493648
0,1,8,32,32,2,8,131072,0,0.248713
0,1,512,4,2,16,2,131072,0,0.488716
0,1,16,128,8,1,8,131072,0,0.249679
0,2,32,16,1,2,64,131072,0,0.490684
0,64,4,2,16,2,8,131072,0,0.493924
0,8,64,4,1,4,16,131072,0,0.249807
0,1,32,4,1024,1,1,131072,0,0.491835
0,2,128,2,16,16,1,131072,0,0.249604
0,4,16,16,64,1,2,131072,0,0.249774
0,2,4,32,2,128,2,131072,0,0.249728
0,2,4,128,8,4,4,131072,0,0.249749
0,2,32,2,64,8,2,131072,0,0.492997
0,1,4,32,128,2,4,131072,0,0.492879
0,32,1,64,8,4,2,131072,0,0.494209
0,2,128,4,16,4,2,131072,0,0.249773
0,2,2,64,2,64,4,131072,0,0.492532
0,1,32,128,1,4,8,131072,0,0.249221
0,4,2,256,32,2,1,131072,0,0.493829
0,1,2,64,2,128,4,131072,0,0.492237
0,1,512,2,2,16,4,131072,0,0.494213
0,8,1,64,4,1,64,131072,0,0.249869
0,1,32,16,4,1,64,131072,0,0.249747
0,64,2,4,1,4,64,131072,0,0.249838
0,64,4,4,64,2,1,131072,0,0.249741
0,8,512,1,4,4,2,131072,0,0.492041
0,4,32,2,1,512,1,131072,0,0.490896
0,2,8,8,256,4,1,131072,0,0.490655
0,2,16,16,8,2,16,131072,0,0.24916
0,4,128,1,64,1,4,131072,0,0.249696
0,32,16,8,1,32,1,131072,0,0.24997
0,4,32,1,32,4,8,131072,0,0.249872
0,2,2,32,64,4,4,131072,0,0.480291
0,64,4,2,32,1,8,131072,0,0.248991
0,2,8,32,32,8,1,131072,0,0.249836
0,1,2048,1,2,1,32,131072,0,0.249824
0,2,128,4,2,4,16,131072,0,0.248645
0,128,2,2,4,8,8,131072,0,0.490067
0,1,512,2,16,1,8,131072,0,0.249641
0,2,16,4,4,16,16,131072,0,0.249787
0,32,1,32,32,4,1,131072,0,0.493849
0,32,16,2,64,2,1,131072,0,0.484489
0,2,1,256,8,2,16,131072,0,0.249673
0,2,32,64,1,2,16,131072,0,0.249817
0,16,256,1,2,1,16,131072,0,0.489105
0,8,8,8,64,2,2,131072,0,0.493046
0,16,8,8,2,1,64,131072,0,0.249686
0,16,16,2,16,8,2,131072,0,0.491425
0,1024,2,1,2,32,1,131072,0,0.249688
0,16,1,256,4,1,8,131072,0,0.490902
0,1,32,32,4,16,2,131072,0,0.24979
0,4,32,16,16,1,4,131072,0,0.249145
0,32,8,2,2,4,32,131072,0,0.249736
0,32,8,8,32,1,2,131072,0,0.249821
0,256,1,4,1,64,2,131072,0,0.49146
0,2,128,2,8,1,32,131072,0,0.4945
0,64,8,1,4,1,64,131072,0,0.249662
0,128,16,2,4,1,8,131072,0,0.492325
0,1,256,4,16,1,8,131072,0,0.24956
0,2,4,128,32,4,1,131072,0,0.24984
0,8,16,16,32,1,2,131072,0,0.249755
0,2,32,16,1,64,2,131072,0,0.249797
0,1,32,64,1,2,32,131072,0,0.492964
0,16,64,1,32,2,2,131072,0,0.249955
0,1,2,64,32,16,2,131072,0,0.249691
0,64,4,4,64,1,2,131072,0,0.249803
0,2,16,8,256,2,1,131072,0,0.249881
0,512,2,1,1,128,1,131072,0,0.49208
0,16,2,8,32,1,16,131072,0,0.249805
0,256,2,2,4,8,4,131072,0,0.249736
0,4,16,4,1,128,4,131072,0,0.249804
0,1,512,1,2,4,32,131072,0,0.49269
0,1,64,4,1,8,64,131072,0,0.249118
0,64,32,1,1,4,16,131072,0,0.249791
0,4,4,64,1,4,32,131072,0,0.249708
0,64,1,2,32,2,16,131072,0,0.485843
0,4,2,128,2,16,4,131072,0,0.491065
0,4,2,256,8,8,1,131072,0,0.249821
0,128,2,2,4,4,16,131072,0,0.487177
0,8,2,16,2,256,1,131072,0,0.249818
0,16,128,2,2,8,2,131072,0,0.249896
0,4,1,64,512,1,1,131072,0,0.492169
0,32,16,1,4,16,4,131072,0,0.492816
0,2,2,32,128,1,8,131072,0,0.49211
0,1,512,2,32,1,4,131072,0,0.490191
0,8,4,64,32,1,2,131072,0,0.492364
0,2,128,1,8,16,4,131072,0,0.49332
0,32,1,4,16,1,64,131072,0,0.24852
0,1,16,64,2,32,2,131072,0,0.484923
0,1,1,512,2,4,32,131072,0,0.480288
0,16,2,8,8,64,1,131072,0,0.2497
0,2,256,1,1,4,64,131072,0,0.249519
0,512,1,2,2,16,4,131072,0,0.249891
0,2,8,32,1,16,16,131072,0,0.486077
0,1,2,512,4,32,1,131072,0,0.490837
0,32,16,8,1,16,2,131072,0,0.491383
0,2,1,64,64,2,8,131072,0,0.483193
0,1,1,256,4,2,64,131072,0,0.248662
0,8,2,128,4,4,4,131072,0,0.249794
0,32,1,32,2,4,16,131072,0,0.484419
0,32,16,2,1,64,2,131072,0,0.485903
0,2,128,4,1,2,64,131072,0,0.491489
0,2,2,128,2,4,32,131072,0,0.491986
0,4,8,32,8,8,2,131072,0,0.490915
0,1,256,8,16,2,2,131072,0,0.249847
0,2,2,32,16,4,16,131072,0,0.24976
0,32,16,2,2,1,64,131072,0,0.249735
0,2,32,16,2,64,1,131072,0,0.492797
0,128,4,4,1,32,2,131072,0,0.249812
0,128,4,1,32,8,1,131072,0,0.483458
0,2,8,8,32,1,32,131072,0,0.491827
0,8,32,1,64,2,4,131072,0,0.249822
0,32,2,16,8,1,16,131072,0,0.481119
0,128,1,4,16,16,1,131072,0,0.249711
0,32,1,128,8,1,4,131072,0,0.48925
0,4,4,8,128,8,1,131072,0,0.24982
0,2,16,8,32,16,1,131072,0,0.249559
0,4,128,4,4,16,1,131072,0,0.249811
0,4,2,16,4,32,8,131072,0,0.249705
0,1,1,128,64,16,1,131072,0,0.487514
0,2,4,128,1,8,16,131072,0,0.49137
0,64,2,2,32,2,8,131072,0,0.249676
0,64,1,2,8,128,1,131072,0,0.249826
0,16,16,2,16,4,4,131072,0,0.247756
0,16,16,1,64,1,8,131072,0,0.249806
0,16,64,4,8,2,2,131072,0,0.485447
0,4,4,8,32,8,4,131072,0,0.249755
0,8,4,16,4,1,64,131072,0,0.491609
0,2,16,16,4,8,8,131072,0,0.491704
0,256,2,1,2,64,2,131072,0,0.482641
0,32,32,1,1,32,4,131072,0,0.249971
0,256,8,1,2,32,1,131072,0,0.249863
0,1,4,32,1,256,4,131072,0,0.491387
0,16,16,2,4,4,16,131072,0,0.249146
0,32,16,4,1,8,8,131072,0,0.24976
0,16,8,4,4,1,64,131072,0,0.491475
0,1,1024,4,1,4,8,131072,0,0.249833
0,2,1,512,1,128,1,131072,0,0.249746
0,2,256,4,2,2,16,131072,0,0.489352
0,1,64,2,64,8,2,131072,0,0.249569
0,32,8,2,4,32,2,131072,0,0.24977
0,1,2,256,2,16,8,131072,0,0.249777
0,2,1024,1,2,8,4,131072,0,0.249736
0,8,4,8,1,8,64,131072,0,0.248411
0,2,4,32,32,16,1,131072,0,0.249795
0,8,4,8,256,2,1,131072,0,0.48445
0,1,256,4,1,128,1,131072,0,0.249021
0,1,4,64,16,2,16,131072,0,0.24976
0,4,64,16,16,1,2,131072,0,0.249818
0,512,4,1,1,64,1,131072,0,0.493714
0,16,4,8,8,1,32,131072,0,0.249909
0,1,1024,1,8,2,8,131072,0,0.492208
0,4,128,8,1,8,4,131072,0,0.249549
0,4,32,16,8,4,2,131072,0,0.249601
0,1,16,8,8,2,64,131072,0,0.487698
0,128,2,1,8,1,64,131072,0,0.249781
0,16,1,16,2,256,1,131072,0,0.249758
0,1,4,64,4,2,64,131072,0,0.485058
0,128,8,4,1,1,32,131072,0,0.490377
0,4,16,32,16,4,1,131072,0,0.49372
0,2,256,8,8,4,1,131072,0,0.494766
0,8,2,64,1,8,16,131072,0,0.480834
0,128,1,2,16,2,16,131072,0,0.483945
0,8,32,4,1,16,8,131072,0,0.485894
0,2,32,8,32,2,4,131072,0,0.483509
0,1,2,1024,32,1,2,131072,0,0.249506
0,8,1,16,1,32,32,131072,0,0.249706
0,2,16,8,32,1,16,131072,0,0.249859
0,1,32,32,32,1,4,131072,0,0.249656
0,2,4,16,32,1,32,131072,0,0.49411
0,4,2,16,1,32,32,131072,0,0.489193
0,2,64,2,8,4,16,131072,0,0.249635
0,16,16,4,2,32,2,131072,0,0.492737
0,2,256,1,2,64,2,131072,0,0.492784
0,64,4,8,2,16,2,131072,0,0.49439
0,2,8,32,4,16,4,131072,0,0.494093
0,1,8,16,128,1,8,131072,0,0.249847
0,1,4,32,4,16,16,131072,0,0.249734
0,512,1,4,16,4,1,131072,0,0.491986
0,1,32,8,4,64,2,131072,0,0.493807
0,4,4,32,8,16,2,131072,0,0.249699
0,4,32,2,128,4,1,131072,0,0.492429
0,16,16,4,1,16,8,131072,0,0.249744
0,256,8,1,8,1,8,131072,0,0.249777
0,4,4,8,2,16,32,131072,0,0.484851
0,64,32,2,4,1,8,131072,0,0.249633
0,8,16,1,4,256,1,131072,0,0.489895
0,2,64,4,1,128,2,131072,0,0.249673
0,8,1,512,2,8,2,131072,0,0.491162
0,4,1,64,16,8,4,131072,0,0.24981
0,16,4,8,1,4,64,131072,0,0.478969
0,4,4,256,2,8,2,131072,0,0.492714
0,256,16,1,8,4,1,131072,0,0.493419
0,16,16,1,8,32,2,131072,0,0.249783
0,8,64,1,32,1,8,131072,0,0.249826
0,8,2,32,8,16,2,131072,0,0.249703
0,8,2,64,32,4,1,131072,0,0.492064
0,16,4,2,8,16,8,131072,0,0.249789
0,2,1,2048,2,8,2,131072,0,0.2495
0,32,4,4,16,16,1,131072,0,0.249799
0,8,8,32,8,4,2,131072,0,0.494336
0,128,1,1,16,64,1,131072,0,0.249733
0,1,16,8,64,1,16,131072,0,0.249725
0,1,1,128,32,2,16,131072,0,0.492032
0,4,4,256,2,1,16,131072,0,0.491279
0,2,2,64,8,2,32,131072,0,0.249645
0,256,1,1,256,2,1,131072,0,0.249816
0,4,2,64,1,256,1,131072,0,0.249812
0,32,4,4,4,2,32,131072,0,0.24
0,1024,1,1,2,2,32,131072,0,0.491418
0,2,16,16,1,256,1,131072,0,0.249923
0,32,2,8,8,2,16,131072,0,0.494634
0,2,64,32,1,2,16,131072,0,0.493041
0,32,8,8,8,4,2,131072,0,0.249762
0,1,128,1,32,1,32,131072,0,0.249725
0,32,32,1,1,8,16,131072,0,0.494365
0,256,1,2,128,1,2,131072,0,0.249817
0,16,4,4,128,2,2,131072,0,0.49513
0,1,32,4,64,1,16,131072,0,0.249956
0,2,8,16,64,1,8,131072,0,0.491509
0,16,2,8,16,16,2,131072,0,0.493387
0,64,2,16,8,1,8,131072,0,0.49158
0,512,1,8,4,4,2,131072,0,0.491972
0,4,8,16,16,2,8,131072,0,0.491732
0,8,2,8,8,128,1,131072,0,0.494543
0,1,256,4,4,8,4,131072,0,0.249726
0,32,2,4,8,1,64,131072,0,0.483383
0,4,64,8,8,2,4,131072,0,0.490573
0,1,8,32,16,4,8,131072,0,0.249766
0,8,4,32,4,32,1,131072,0,0.249712
0,2,8,32,1,32,8,131072,0,0.493942
0,1,256,1,32,16,1,131072,0,0.491467
0,4,4,8,8,2,64,131072,0,0.247833
0,256,4,1,8,4,4,131072,0,0.482331
0,2,16,4,8,2,64,131072,0,0.249835
0,8,4,32,1,2,64,131072,0,0.249789
0,1,4,1024,4,2,4,131072,0,0.490197
0,16,8,32,1,32,1,131072,0,0.493481
0,4,1,1024,32,1,1,131072,0,0.248914
0,16,128,1,2,1,32,131072,0,0.249781
0,8,128,1,64,1,2,131072,0,0.249796
0,2,64,32,4,1,8,131072,0,0.249804
0,8,4,8,8,8,8,131072,0,0.249674
0,128,8,4,8,2,2,131072,0,0.494777
0,256,4,1,128,1,1,131072,0,0.492703
0,256,4,2,8,1,8,131072,0,0.493281
0,2,2,32,256,2,2,131072,0,0.249786
0,32,1,4,128,1,8,131072,0,0.490753
0,512,1,1,16,4,4,131072,0,0.24979
0,64,8,1,16,2,8,131072,0,0.249824
0,4,64,1,2,256,1,131072,0,0.249667
0,2,2,128,1,32,8,131072,0,0.493369
0,2,4,512,4,1,8,131072,0,0.491269
0,16,64,2,8,1,8,131072,0,0.492798
0,1,8,128,1,4,32,131072,0,0.491112
0,256,1,1,64,1,8,131072,0,0.489955
0,2,8,256,1,1,32,131072,0,0.483736
0,1,4,1024,2,8,2,131072,0,0.249789
0,2,32,8,64,4,1,131072,0,0.24995
0,1,8,16,32,8,4,131072,0,0.482059
0,16,1,8,1,16,64,131072,0,0.494816
0,4,1,32,4,128,2,131072,0,0.491085
0,8,4,8,64,4,2,131072,0,0.483732
0,128,1,8,64,1,2,131072,0,0.249763
0,1,256,16,2,1,16,131072,0,0.491382
0,64,1,32,4,1,16,131072,0,0.491504
0,16,2,128,1,4,8,131072,0,0.489553
0,64,1,8,16,16,1,131072,0,0.249812
0,64,1,2,4,8,32,131072,0,0.249821
0,4,256,1,8,16,1,131072,0,0.249585
0,16,1,256,1,8,4,131072,0,0.249738
0,64,16,4,8,4,1,131072,0,0.491766
0,4,64,4,1,16,8,131072,0,0.249734
0,16,2,16,2,64,2,131072,0,0.489665
0,4,8,8,4,4,32,131072,0,0.249844
0,2,8,32,1,8,32,131072,0,0.249772
0,8,1,64,4,64,1,131072,0,0.249809
0,32,32,2,8,2,4,131072,0,0.492177
0,1,128,4,32,1,8,131072,0,0.488238
0,8,4,4,1,64,16,131072,0,0.482552
0,4,16,16,1,4,32,131072,0,0.493808
0,2048,2,1,1,16,2,131072,0,0.481933
0,128,1,1,32,32,1,131072,0,0.491675
0,1024,2,2,2,2,8,131072,0,0.49361
0,64,1,2,512,2,1,131072,0,0.249621
0,1,1,128,1,32,32,131072,0,0.249961
0,2,1,2048,2,1,16,131072,0,0.249688
0,64,4,1,2,8,32,131072,0,0.249663
0,1,32,64,16,2,2,131072,0,0.489117
0,1,32,4,64,4,4,131072,0,0.494123
0,2,8,16,4,128,1,131072,0,0.249802
0,8,2,32,32,1,8,131072,0,0.481923
0,64,1,4,1,32,16,131072,0,0.49312
0,4,16,32,16,1,4,131072,0,0.249062
0,64,8,4,1,16,4,131072,0,0.49334
0,128,8,4,4,1,8,131072,0,0.249768
0,512,1,1,32,8,1,131072,0,0.24975
0,4,16,2,2,16,32,131072,0,0.491654
0,32,2,16,32,1,4,131072,0,0.249734
0,256,2,4,8,8,1,131072,0,0.489553
0,512,4,1,8,1,8,131072,0,0.492323
0,128,1,32,4,8,1,131072,0,0.249774
0,2,1,512,16,4,2,131072,0,0.249966
0,128,8,1,8,2,8,131072,0,0.494867
0,16,16,4,2,8,8,131072,0,0.491687
0,64,4,16,1,16,2,131072,0,0.249748
0,4,4,16,8,16,4,131072,0,0.249853
0,16,32,2,1,64,2,131072,0,0.249773
0,16,4,32,1,8,8,131072,0,0.487535
0,256,2,2,8,1,16,131072,0,0.249832
0,4,512,1,4,1,16,131072,0,0.492058
0,4,128,4,2,8,4,131072,0,0.249756
0,16,2,64,32,2,1,131072,0,0.249966
0,4,64,2,8,8,4,131072,0,0.491166
0,2,1,128,1,256,2,131072,0,0.249911
0,1,512,2,2,8,8,131072,0,0.249837
0,16,8,16,1,8,8,131072,0,0.24976
